site,monitor,date,start_hour,value,variable,units,quality,prelim,name 
2899,C,2014-01-01,14,92.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,15,81.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,16,84.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,17,76.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,18,82.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,19,89.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,20,95.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,21,88.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,22,73.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2899,C,2014-01-01,23,54.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Los Angeles-North Main Street 
2849,b,2014-01-02,0,10.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,1,9.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,2,7.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,3,6.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,4,6.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,5,5.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,6,4.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,7,4.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,8,4.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
2849,b,2014-01-02,9,7.00,PM10_LHR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,Glendora-Laurel 
