site,date,start_hour,value,variable,units,quality,prelim,name 
3774,2014-07-15,10,0.2593,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,11,0.2670,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,12,0.2733,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,13,0.2765,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,14,0.2737,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,15,0.2797,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,16,0.2623,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,17,0.2985,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,18,0.2675,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,19,0.2713,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,20,0.2707,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,21,0.2538,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,22,0.2492,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-15,23,0.2581,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-07-15,0,0.5196,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,1,0.4146,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,2,0.4112,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,4,0.2025,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,5,0.4042,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,6,0.4161,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,7,0.4743,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,8,0.4518,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,9,0.4135,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,10,0.4238,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,11,0.3985,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,12,0.3478,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,13,0.3327,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,14,0.3431,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,15,0.3047,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,16,0.2935,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,17,0.2874,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,18,0.2902,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,19,0.2820,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,20,0.2792,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,21,0.2892,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,22,0.2937,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-15,23,0.1194,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-07-16,0,0.3313,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,1,0.3333,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,2,0.3363,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,3,0.3211,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,5,0.2803,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,10,0.2003,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,11,0.2055,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,12,0.2268,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,13,0.2497,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,14,0.2720,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,15,0.2927,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,16,0.3002,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,17,0.3072,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,18,0.3067,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,19,0.3127,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,20,0.3452,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,21,0.3513,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,22,0.3500,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-16,23,0.3583,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-07-16,0,0.3111,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,1,0.2478,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,2,0.2677,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,3,0.2561,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,5,0.2786,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,6,0.3187,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,7,0.3495,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,8,0.2862,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,9,0.2708,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,10,0.2805,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,11,0.2992,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,12,0.3027,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,13,0.2982,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,14,0.3013,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,15,0.2725,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,16,0.2700,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,17,0.2610,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,18,0.2530,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,19,0.2495,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,20,0.2522,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,21,0.2410,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,22,0.2442,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-16,23,0.2344,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-07-16,0,0.3706,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,1,0.2912,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,2,0.2770,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,4,0.1396,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,5,0.3647,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,6,0.3987,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,7,0.2511,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,8,0.2509,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,9,0.2168,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,10,0.2422,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,11,0.2039,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,12,0.1638,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,13,0.1481,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,14,0.1305,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,15,0.1394,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,16,0.1375,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,17,0.1343,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,18,0.1246,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,19,0.1128,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,20,0.0994,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,21,0.1013,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,22,0.0902,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-16,23,0.0796,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-07-17,0,0.4545,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,1,0.3405,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,2,0.3235,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,3,0.3087,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,5,0.2413,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,6,0.2318,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,7,0.2412,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,8,0.2622,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,9,0.2947,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,10,0.3018,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,11,0.3143,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,12,0.3222,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,13,0.3218,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,14,0.3212,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,15,0.3081,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,16,0.2860,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,17,0.2888,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,18,0.2985,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,19,0.2992,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,20,0.3055,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,21,0.3123,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,22,0.3123,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-17,23,0.3147,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-07-17,0,0.2600,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,1,0.2293,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,2,0.2337,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,3,0.2289,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,5,0.2840,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,6,0.3048,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,7,0.3025,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,8,0.2635,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,9,0.2625,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,10,0.2545,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,11,0.2645,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,12,0.2810,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,13,0.2817,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,14,0.2678,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,15,0.2737,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,16,0.2552,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,17,0.2527,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,18,0.2428,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,19,0.2378,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,20,0.2380,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,21,0.2368,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,22,0.2407,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-17,23,0.2315,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-07-17,0,0.0651,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,1,0.0477,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,2,0.0463,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,4,0.0890,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,5,0.1043,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,6,0.1281,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,7,0.3045,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,8,0.3083,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,9,0.3142,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,10,0.3417,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,11,0.3488,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,12,0.2888,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,13,0.2742,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,14,0.2705,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,15,0.2695,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,16,0.2652,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,17,0.2697,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,18,0.2727,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,19,0.2627,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,20,0.2660,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,21,0.2923,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,22,0.2715,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-17,23,0.0913,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-07-18,0,0.3589,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,1,0.2765,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,2,0.2612,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,3,0.2489,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,5,0.2100,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,6,0.2217,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,7,0.2513,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,8,0.2707,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,9,0.2518,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,10,0.2720,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,11,0.2730,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,12,0.2855,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,13,0.3110,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,14,0.3278,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,15,0.3238,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,16,0.3203,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,17,0.3257,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,18,0.3327,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,19,0.3437,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,20,0.3550,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,21,0.3678,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,22,0.3705,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-18,23,0.3768,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-07-18,0,0.2583,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,1,0.2303,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,2,0.2257,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,3,0.2270,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,5,0.2797,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,6,0.2767,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,7,0.3272,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,8,0.2808,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,9,0.2723,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,10,0.2782,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,11,0.2860,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,12,0.2805,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,13,0.2893,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,14,0.2633,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,15,0.2700,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,16,0.2500,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,17,0.2477,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,18,0.2605,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,19,0.2402,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,20,0.2315,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,21,0.2320,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,22,0.2331,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-18,23,0.2294,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
2899,2014-07-18,0,0.3481,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,1,0.3297,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,2,0.3360,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,4,0.2162,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,5,0.5340,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,6,0.4363,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,7,0.4190,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,8,0.3802,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,9,0.3400,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,10,0.3180,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,11,0.3458,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,12,0.3340,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,13,0.3158,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,14,0.3015,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,15,0.2925,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,16,0.2824,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,17,0.2858,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,18,0.2925,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,19,0.2953,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,20,0.2932,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,21,0.2773,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,22,0.2748,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2899,2014-07-18,23,0.0895,CO,Parts Per Million ( ppm ),,,Los Angeles-North Main Street 
2849,2014-07-19,0,0.3885,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,1,0.3513,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,2,0.3557,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,3,0.3438,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,5,0.3002,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,6,0.2905,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,7,0.3225,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,8,0.3458,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,9,0.3708,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,10,0.3733,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,11,0.3658,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,12,0.3777,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,13,0.4108,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,14,0.4488,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,15,0.4467,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,16,0.3943,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,17,0.3850,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,18,0.3790,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,19,0.3757,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,20,0.3757,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,21,0.3930,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,22,0.4357,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
2849,2014-07-19,23,0.4643,CO,Parts Per Million ( ppm ),,,Glendora-Laurel 
3774,2014-07-19,0,0.2489,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,1,0.2320,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,2,0.2313,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,3,0.2343,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,5,0.3842,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,6,0.3005,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,7,0.3360,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,8,0.3197,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,9,0.2908,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,10,0.2867,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,11,0.2732,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,12,0.2715,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,13,0.2995,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,14,0.2832,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,15,0.2632,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,16,0.2585,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
3774,2014-07-19,17,0.2547,CO,Parts Per Million ( ppm ),,,Long Beach-2425 Webster Street           
